,created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_3dlag,volumne_3dlag,open,high,low,close,adjclose,open_prevDay,high_prevDay,low_prevDay,close_prevDay,adjclose_prevDay
698,2017-08-24,0.5719,1,0.1806,2.0,0.0,1.0,0.6239,1.0,70.5,71.33,69.95,70.59,70.59,67.8,70.7,67.66,70.55,70.55
699,2017-08-25,0.4019,1,0.5719,1.0,0.1806,2.0,0.0,1.0,70.85,71.14,69.46,69.61,69.61,70.5,71.33,69.95,70.59,70.59
700,2017-09-04,0.6705,1,0.4019,1.0,0.5719,1.0,0.1806,2.0,,,,,,,,,,
701,2017-09-07,0.2263,1,0.6705,1.0,0.4019,1.0,0.5719,1.0,69.2,70.5,68.69,70.12,70.12,69.9,70.2,68.31,68.91,68.91
702,2017-09-11,0.0,1,0.2263,1.0,0.6705,1.0,0.4019,1.0,70.27,72.74,70.0,72.74,72.74,69.8,69.96,68.46,68.68,68.68
703,2017-09-13,0.0,1,0.0,1.0,0.2263,1.0,0.6705,1.0,72.76,73.61,71.92,73.25,73.25,72.9,73.75,72.08,72.55,72.55
704,2017-09-21,0.69,1,0.0,1.0,0.0,1.0,0.2263,1.0,74.98,75.37,72.9,73.3,73.3,74.6,75.65,74.21,74.78,74.78
705,2017-09-22,0.0,1,0.69,1.0,0.0,1.0,0.0,1.0,73.3,73.98,70.18,70.22,70.22,74.98,75.37,72.9,73.3,73.3
706,2017-09-29,0.0,1,0.0,1.0,0.69,1.0,0.0,1.0,68.37,68.94,67.72,68.22,68.22,67.98,68.55,67.08,67.92,67.92
707,2017-10-06,0.1779,1,0.0,1.0,0.0,1.0,0.69,1.0,70.62,72.02,70.45,71.38,71.38,71.2,71.49,70.27,71.07,71.07
708,2017-10-10,0.8105266666666665,15,0.1779,1.0,0.0,1.0,0.0,1.0,69.36,71.13,69.11,71.12,71.12,69.93,70.35,68.53,68.59,68.59
709,2017-10-11,0.79375,2,0.8105266666666665,15.0,0.1779,1.0,0.0,1.0,70.78,71.52,70.23,70.92,70.92,69.36,71.13,69.11,71.12,71.12
710,2017-10-14,0.29600000000000004,1,0.79375,2.0,0.8105266666666665,15.0,0.1779,1.0,,,,,,,,,,
711,2017-10-15,0.5849,1,0.29600000000000004,1.0,0.79375,2.0,0.8105266666666665,15.0,,,,,,,,,,
712,2017-10-17,0.6124,1,0.5849,1.0,0.29600000000000004,1.0,0.79375,2.0,70.18,71.24,70.01,71.15,71.15,70.75,70.9,69.43,70.12,70.12
713,2017-10-18,0.0,1,0.6124,1.0,0.5849,1.0,0.29600000000000004,1.0,71.19,72.6,70.83,71.93,71.93,70.18,71.24,70.01,71.15,71.15
714,2017-10-19,0.0,1,0.0,1.0,0.6124,1.0,0.5849,1.0,71.11,71.43,69.64,70.36,70.36,71.19,72.6,70.83,71.93,71.93
715,2017-10-24,0.6908,1,0.0,1.0,0.0,1.0,0.6124,1.0,67.76,68.56,67.23,67.47,67.47,69.98,69.99,67.25,67.4,67.4
716,2017-10-26,0.5994,1,0.6908,1.0,0.0,1.0,0.0,1.0,65.56,66.05,64.64,65.23,65.23,67.34,67.5,64.71,65.17,65.17
717,2017-10-30,0.0,1,0.5994,1.0,0.6908,1.0,0.0,1.0,63.84,64.76,63.45,64.02,64.02,63.95,64.92,63.33,64.17,64.17
718,2017-11-02,0.5533,2,0.0,1.0,0.5994,1.0,0.6908,1.0,60.03,61.74,58.53,59.85,59.85,66.45,66.52,64.05,64.22,64.22
719,2017-11-07,-0.1602,1,0.5533,2.0,0.0,1.0,0.5994,1.0,60.2,61.3,60.01,61.21,61.21,61.4,61.5,59.8,60.56,60.56
720,2017-11-09,0.0,1,-0.1602,1.0,0.5533,2.0,0.0,1.0,60.5,60.89,59.26,60.6,60.6,61.1,61.38,60.26,60.88,60.88
721,2017-11-12,0.126,1,0.0,1.0,-0.1602,1.0,0.5533,2.0,,,,,,,,,,
722,2017-11-14,0.0772,1,0.126,1.0,0.0,1.0,-0.1602,1.0,63.0,63.27,61.38,61.74,61.74,60.03,63.36,59.82,63.08,63.08
723,2017-11-15,-0.1591,2,0.0772,1.0,0.126,1.0,0.0,1.0,61.2,62.5,60.3,62.26,62.26,63.0,63.27,61.38,61.74,61.74
724,2017-11-17,0.0,12,-0.1591,2.0,0.0772,1.0,0.126,1.0,65.13,65.33,62.63,63.01,63.01,62.8,63.63,62.26,62.5,62.5
725,2017-11-30,-0.02223333333333333,3,0.0,12.0,-0.1591,2.0,0.0772,1.0,61.71,62.14,60.91,61.77,61.77,63.46,63.6,60.25,61.51,61.51
726,2017-12-01,0.10730000000000003,2,-0.02223333333333333,3.0,0.0,12.0,-0.1591,2.0,61.09,62.06,61.01,61.31,61.31,61.71,62.14,60.91,61.77,61.77
727,2017-12-08,0.4374,2,0.10730000000000003,2.0,-0.02223333333333333,3.0,0.0,12.0,62.92,63.4,62.25,63.03,63.03,62.4,63.73,62.21,62.25,62.25
728,2017-12-11,0.0,1,0.4374,2.0,0.10730000000000003,2.0,-0.02223333333333333,3.0,62.93,65.8,62.75,65.78,65.78,62.92,63.4,62.25,63.03,63.03
729,2017-12-14,0.7959999999999999,1,0.0,1.0,0.4374,2.0,0.10730000000000003,2.0,68.2,69.49,67.38,67.58,67.58,68.19,68.84,67.3,67.81,67.81
730,2017-12-15,0.3612,1,0.7959999999999999,1.0,0.0,1.0,0.4374,2.0,68.41,68.78,67.15,68.69,68.69,68.2,69.49,67.38,67.58,67.58
731,2017-12-19,0.0,1,0.3612,1.0,0.7959999999999999,1.0,0.0,1.0,68.05,68.3,66.06,66.22,66.22,68.98,69.35,67.52,67.77,67.77
732,2017-12-21,0.7351,1,0.0,1.0,0.3612,1.0,0.7959999999999999,1.0,65.92,66.75,65.44,66.33,66.33,66.54,66.62,65.01,65.8,65.8
733,2017-12-22,0.0,1,0.7351,1.0,0.0,1.0,0.3612,1.0,65.9,66.18,64.96,65.04,65.04,65.92,66.75,65.44,66.33,66.33
734,2017-12-23,0.7717,1,0.0,1.0,0.7351,1.0,0.0,1.0,,,,,,,,,,
735,2017-12-24,-0.4782,1,0.7717,1.0,0.0,1.0,0.7351,1.0,,,,,,,,,,
736,2017-12-26,0.9325,1,-0.4782,1.0,0.7717,1.0,0.0,1.0,64.77,64.79,63.32,63.46,63.46,65.9,66.18,64.96,65.04,65.04
737,2018-01-03,-0.02200000000000002,2,0.9325,1.0,-0.4782,1.0,0.7717,1.0,64.2,65.05,63.11,63.45,63.45,62.4,64.42,62.2,64.11,64.11
738,2018-01-05,-0.25,1,-0.02200000000000002,2.0,0.9325,1.0,-0.4782,1.0,63.32,63.45,62.4,63.32,63.32,62.57,63.71,61.14,62.92,62.92
739,2018-01-15,0.0,1,-0.25,1.0,-0.02200000000000002,2.0,0.9325,1.0,,,,,,,,,,
740,2018-01-18,0.0,1,0.0,1.0,-0.25,1.0,-0.02200000000000002,2.0,69.13,70.46,68.75,68.91,68.91,68.09,69.8,67.95,69.43,69.43
741,2018-01-19,0.0,1,0.0,1.0,0.0,1.0,-0.25,1.0,69.0,70.12,68.52,70.0,70.0,69.13,70.46,68.75,68.91,68.91
742,2018-01-25,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,69.65,69.84,67.28,67.53,67.53,70.92,70.95,68.7,69.18,69.18
743,2018-02-01,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,70.2,71.93,69.73,69.85,69.85,69.5,71.24,69.04,70.86,70.86
744,2018-02-04,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
745,2018-02-05,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,67.59,68.89,66.6,66.63,66.63,69.69,70.39,68.1,68.75,68.75
746,2018-02-06,0.0,5,0.0,1.0,0.0,1.0,0.0,1.0,65.04,67.24,64.7,66.79,66.79,67.59,68.89,66.6,66.63,66.63
747,2018-02-13,0.0,1,0.0,5.0,0.0,1.0,0.0,1.0,63.0,64.84,62.5,64.73,64.73,63.23,63.62,61.25,63.15,63.15
748,2018-02-21,0.0,1,0.0,1.0,0.0,5.0,0.0,1.0,67.21,67.94,66.63,66.66,66.66,66.89,68.17,66.3,66.95,66.95
749,2018-02-23,0.6124,1,0.0,1.0,0.0,1.0,0.0,5.0,69.57,71.0,69.42,70.41,70.41,67.11,69.49,66.95,69.23,69.23
750,2018-02-28,0.0,1,0.6124,1.0,0.0,1.0,0.0,1.0,70.51,71.05,68.44,68.61,68.61,71.25,72.0,70.0,70.2,70.2
751,2018-03-08,0.6369,1,0.0,1.0,0.6124,1.0,0.0,1.0,66.57,66.66,65.25,65.82,65.82,65.09,66.5,64.35,66.46,66.46
752,2018-03-09,0.0,1,0.6369,1.0,0.0,1.0,0.6124,1.0,64.82,65.7,64.47,65.43,65.43,66.57,66.66,65.25,65.82,65.82
753,2018-03-17,0.0,1,0.0,1.0,0.6369,1.0,0.0,1.0,,,,,,,,,,
754,2018-03-20,-0.2263,1,0.0,1.0,0.0,1.0,0.6369,1.0,62.97,63.25,61.75,62.11,62.11,63.3,64.15,61.93,62.71,62.71
755,2018-03-21,0.3612,1,-0.2263,1.0,0.0,1.0,0.0,1.0,62.05,64.49,62.04,63.31,63.31,62.97,63.25,61.75,62.11,62.11
756,2018-03-22,0.20095,2,0.3612,1.0,-0.2263,1.0,0.0,1.0,62.78,63.76,61.64,61.82,61.82,62.05,64.49,62.04,63.31,63.31
757,2018-03-26,0.13066666666666668,3,0.20095,2.0,0.3612,1.0,-0.2263,1.0,61.47,61.52,58.27,60.84,60.84,62.25,62.25,60.09,60.31,60.31
758,2018-03-27,0.1806,2,0.13066666666666668,3.0,0.20095,2.0,0.3612,1.0,60.8,60.85,55.44,55.84,55.84,61.47,61.52,58.27,60.84,60.84
759,2018-03-28,0.2465666666666667,3,0.1806,2.0,0.13066666666666668,3.0,0.20095,2.0,52.92,53.74,50.42,51.56,51.56,60.8,60.85,55.44,55.84,55.84
760,2018-03-29,0.24935,2,0.2465666666666667,3.0,0.1806,2.0,0.13066666666666668,3.0,51.3,54.19,49.64,53.23,53.23,52.92,53.74,50.42,51.56,51.56
761,2018-04-04,0.2202,2,0.24935,2.0,0.2465666666666667,3.0,0.1806,2.0,50.56,57.67,50.4,57.39,57.39,53.96,54.67,50.9,53.51,53.51
762,2018-04-08,0.0,3,0.2202,2.0,0.24935,2.0,0.2465666666666667,3.0,,,,,,,,,,
763,2018-04-09,0.13396666666666665,3,0.0,3.0,0.2202,2.0,0.24935,2.0,60.07,61.9,57.84,57.93,57.93,60.2,61.86,59.1,59.86,59.86
764,2018-04-10,-0.5859,1,0.13396666666666665,3.0,0.0,3.0,0.2202,2.0,59.79,61.42,58.74,60.94,60.94,60.07,61.9,57.84,57.93,57.93
765,2018-04-12,0.0,1,-0.5859,1.0,0.13396666666666665,3.0,0.0,3.0,60.46,60.79,58.74,58.82,58.82,60.15,61.8,59.93,60.19,60.19
766,2018-04-13,0.0,1,0.0,1.0,-0.5859,1.0,0.13396666666666665,3.0,60.72,60.79,59.2,60.07,60.07,60.46,60.79,58.74,58.82,58.82
767,2018-04-18,0.0,1,0.0,1.0,0.0,1.0,-0.5859,1.0,58.22,60.05,57.63,58.67,58.67,57.77,58.43,56.5,57.54,57.54
768,2018-04-19,0.18736,5,0.0,1.0,0.0,1.0,0.0,1.0,58.22,60.2,57.71,60.02,60.02,58.22,60.05,57.63,58.67,58.67
769,2018-04-20,0.1796,1,0.18736,5.0,0.0,1.0,0.0,1.0,59.03,60.0,57.95,58.05,58.05,58.22,60.2,57.71,60.02,60.02
770,2018-04-21,0.29600000000000004,2,0.1796,1.0,0.18736,5.0,0.0,1.0,,,,,,,,,,
771,2018-04-22,0.14934999999999998,2,0.29600000000000004,2.0,0.1796,1.0,0.18736,5.0,,,,,,,,,,
772,2018-04-24,0.0,4,0.14934999999999998,2.0,0.29600000000000004,2.0,0.1796,1.0,57.0,57.42,55.69,56.69,56.69,58.26,58.32,56.47,56.67,56.67
773,2018-04-25,0.0,1,0.0,4.0,0.14934999999999998,2.0,0.29600000000000004,2.0,56.7,57.03,55.45,56.14,56.14,57.0,57.42,55.69,56.69,56.69
774,2018-04-26,0.5994,1,0.0,1.0,0.0,4.0,0.14934999999999998,2.0,55.75,57.16,55.3,57.1,57.1,56.7,57.03,55.45,56.14,56.14
775,2018-04-27,0.23026666666666665,3,0.5994,1.0,0.0,1.0,0.0,4.0,57.07,58.89,56.77,58.82,58.82,55.75,57.16,55.3,57.1,57.1
776,2018-04-29,0.0,1,0.23026666666666665,3.0,0.5994,1.0,0.0,1.0,,,,,,,,,,
777,2018-04-30,0.0,1,0.0,1.0,0.23026666666666665,3.0,0.5994,1.0,58.72,59.75,58.5,58.78,58.78,57.07,58.89,56.77,58.82,58.82
778,2018-05-03,0.6588,1,0.0,1.0,0.0,1.0,0.23026666666666665,3.0,55.76,57.61,55.05,56.89,56.89,59.71,61.37,59.56,60.23,60.23
779,2018-05-08,0.0,4,0.6588,1.0,0.0,1.0,0.0,1.0,60.16,61.55,59.8,60.39,60.39,59.5,61.19,59.03,60.55,60.55
780,2018-05-09,0.0,3,0.0,4.0,0.6588,1.0,0.0,1.0,60.08,61.4,60.01,61.37,61.37,60.16,61.55,59.8,60.39,60.39
781,2018-05-10,0.31845,2,0.0,3.0,0.0,4.0,0.6588,1.0,61.5,62.6,60.82,61.0,61.0,60.08,61.4,60.01,61.37,61.37
782,2018-05-11,0.0,3,0.31845,2.0,0.0,3.0,0.0,4.0,61.54,61.78,59.82,60.21,60.21,61.5,62.6,60.82,61.0,61.0
783,2018-05-12,0.0,2,0.0,3.0,0.31845,2.0,0.0,3.0,,,,,,,,,,
784,2018-05-14,0.0,3,0.0,2.0,0.0,3.0,0.31845,2.0,60.66,60.99,58.32,58.39,58.39,61.54,61.78,59.82,60.21,60.21
785,2018-05-15,0.0,2,0.0,3.0,0.0,2.0,0.0,3.0,57.0,57.39,56.1,56.84,56.84,60.66,60.99,58.32,58.39,58.39
786,2018-05-16,0.2263,1,0.0,2.0,0.0,3.0,0.0,2.0,56.77,57.76,56.31,57.3,57.3,57.0,57.39,56.1,56.84,56.84
787,2018-05-17,0.3143666666666667,3,0.2263,1.0,0.0,2.0,0.0,3.0,57.18,57.84,56.79,56.91,56.91,56.77,57.76,56.31,57.3,57.3
788,2018-05-18,0.13396666666666665,3,0.3143666666666667,3.0,0.2263,1.0,0.0,2.0,56.93,56.93,54.8,55.36,55.36,57.18,57.84,56.79,56.91,56.91
789,2018-05-20,-0.023520000000000003,5,0.13396666666666665,3.0,0.3143666666666667,3.0,0.2263,1.0,,,,,,,,,,
790,2018-05-22,0.255,3,-0.023520000000000003,5.0,0.13396666666666665,3.0,0.3143666666666667,3.0,57.55,57.6,54.68,55.0,55.0,56.27,58.3,56.26,56.9,56.9
791,2018-05-24,0.25076666666666664,3,0.255,3.0,-0.023520000000000003,5.0,0.13396666666666665,3.0,55.68,56.22,54.98,55.57,55.57,55.55,55.98,54.8,55.81,55.81
792,2018-05-25,0.400475,4,0.25076666666666664,3.0,0.255,3.0,-0.023520000000000003,5.0,55.53,55.93,55.12,55.77,55.77,55.68,56.22,54.98,55.57,55.57
793,2018-05-26,0.0,1,0.400475,4.0,0.25076666666666664,3.0,0.255,3.0,,,,,,,,,,
794,2018-05-27,0.4507666666666667,3,0.0,1.0,0.400475,4.0,0.25076666666666664,3.0,,,,,,,,,,
795,2018-05-28,0.0,1,0.4507666666666667,3.0,0.0,1.0,0.400475,4.0,,,,,,,,,,
796,2018-05-29,0.0684,3,0.0,1.0,0.4507666666666667,3.0,0.0,1.0,55.7,57.3,55.23,56.75,56.75,55.53,55.93,55.12,55.77,55.77
797,2018-05-30,0.2991,4,0.0684,3.0,0.0,1.0,0.4507666666666667,3.0,56.66,59.0,56.32,58.34,58.34,55.7,57.3,55.23,56.75,56.75
798,2018-05-31,-0.029319999999999995,5,0.2991,4.0,0.0684,3.0,0.0,1.0,57.44,58.07,56.59,56.95,56.95,56.66,59.0,56.32,58.34,58.34
799,2018-06-01,0.100475,4,-0.029319999999999995,5.0,0.2991,4.0,0.0684,3.0,57.17,58.39,56.77,58.36,58.36,57.44,58.07,56.59,56.95,56.95
800,2018-06-02,0.1779,1,0.100475,4.0,-0.029319999999999995,5.0,0.2991,4.0,,,,,,,,,,
801,2018-06-03,0.4101,2,0.1779,1.0,0.100475,4.0,-0.029319999999999995,5.0,,,,,,,,,,
802,2018-06-04,0.0,1,0.4101,2.0,0.1779,1.0,0.100475,4.0,58.87,59.8,58.71,59.35,59.35,57.17,58.39,56.77,58.36,58.36
803,2018-06-05,0.14278571428571427,7,0.0,1.0,0.4101,2.0,0.1779,1.0,59.54,59.56,57.35,58.23,58.23,58.87,59.8,58.71,59.35,59.35
804,2018-06-06,0.5696,1,0.14278571428571427,7.0,0.0,1.0,0.4101,2.0,60.1,64.43,59.5,63.9,63.9,59.54,59.56,57.35,58.23,58.23
805,2018-06-07,0.1603,4,0.5696,1.0,0.14278571428571427,7.0,0.0,1.0,63.23,66.0,62.72,63.22,63.22,60.1,64.43,59.5,63.9,63.9
806,2018-06-08,0.0,1,0.1603,4.0,0.5696,1.0,0.14278571428571427,7.0,63.8,64.9,63.43,63.53,63.53,63.23,66.0,62.72,63.22,63.22
807,2018-06-09,0.15293333333333334,3,0.0,1.0,0.1603,4.0,0.5696,1.0,,,,,,,,,,
808,2018-06-11,0.0,1,0.15293333333333334,3.0,0.0,1.0,0.1603,4.0,64.5,66.93,64.5,66.42,66.42,63.8,64.9,63.43,63.53,63.53
809,2018-06-12,0.7906,1,0.0,1.0,0.15293333333333334,3.0,0.0,1.0,68.94,70.99,67.6,68.55,68.55,64.5,66.93,64.5,66.42,66.42
810,2018-06-13,0.21075,2,0.7906,1.0,0.0,1.0,0.15293333333333334,3.0,69.34,69.44,67.96,68.96,68.96,68.94,70.99,67.6,68.55,68.55
811,2018-06-14,0.0,1,0.21075,2.0,0.7906,1.0,0.0,1.0,69.53,71.75,69.32,71.54,71.54,69.34,69.44,67.96,68.96,68.96
812,2018-06-18,0.0772,1,0.0,1.0,0.21075,2.0,0.7906,1.0,71.08,74.75,70.9,74.17,74.17,70.77,72.93,70.25,71.63,71.63
813,2018-06-20,0.0,4,0.0772,1.0,0.0,1.0,0.21075,2.0,71.61,72.88,70.4,72.44,72.44,73.03,74.0,69.25,70.51,70.51
814,2018-06-21,0.2590333333333333,6,0.0,4.0,0.0772,1.0,0.0,1.0,72.4,73.24,69.25,69.5,69.5,71.61,72.88,70.4,72.44,72.44
815,2018-06-22,-0.03220000000000002,4,0.2590333333333333,6.0,0.0,4.0,0.0772,1.0,70.31,70.45,66.4,66.73,66.73,72.4,73.24,69.25,69.5,69.5
816,2018-06-23,0.4404,1,-0.03220000000000002,4.0,0.2590333333333333,6.0,0.0,4.0,,,,,,,,,,
817,2018-06-25,0.53345,2,0.4404,1.0,-0.03220000000000002,4.0,0.2590333333333333,6.0,66.02,67.69,65.5,66.6,66.6,70.31,70.45,66.4,66.73,66.73
818,2018-06-26,0.2392,2,0.53345,2.0,0.4404,1.0,-0.03220000000000002,4.0,67.21,68.71,65.16,68.4,68.4,66.02,67.69,65.5,66.6,66.6
819,2018-06-27,0.20095,2,0.2392,2.0,0.53345,2.0,0.4404,1.0,69.0,70.16,67.9,68.9,68.9,67.21,68.71,65.16,68.4,68.4
820,2018-06-29,0.07224,5,0.20095,2.0,0.2392,2.0,0.53345,2.0,70.67,70.77,68.48,68.59,68.59,69.73,71.4,69.22,69.99,69.99
821,2018-06-30,-0.5574,1,0.07224,5.0,0.20095,2.0,0.2392,2.0,,,,,,,,,,
822,2018-07-01,0.0,1,-0.5574,1.0,0.07224,5.0,0.20095,2.0,,,,,,,,,,
823,2018-07-02,0.04046,5,0.0,1.0,-0.5574,1.0,0.07224,5.0,72.01,72.96,65.97,67.01,67.01,70.67,70.77,68.48,68.59,68.59
824,2018-07-03,0.0,1,0.04046,5.0,0.0,1.0,-0.5574,1.0,66.35,66.5,61.94,62.17,62.17,72.01,72.96,65.97,67.01,67.01
825,2018-07-04,0.24695,2,0.0,1.0,0.04046,5.0,0.0,1.0,,,,,,,,,,
826,2018-07-05,0.1039,3,0.24695,2.0,0.0,1.0,0.04046,5.0,62.75,62.88,59.24,61.83,61.83,66.35,66.5,61.94,62.17,62.17
827,2018-07-06,0.20095,4,0.1039,3.0,0.24695,2.0,0.0,1.0,60.99,62.41,60.4,61.78,61.78,62.75,62.88,59.24,61.83,61.83
828,2018-07-09,0.190775,4,0.20095,4.0,0.1039,3.0,0.24695,2.0,62.4,63.7,61.6,63.7,63.7,60.99,62.41,60.4,61.78,61.78
829,2018-07-12,0.012866666666666669,6,0.190775,4.0,0.20095,4.0,0.1039,3.0,64.29,64.65,62.55,63.34,63.34,63.16,64.39,63.01,63.79,63.79
830,2018-07-13,0.08459166666666666,12,0.012866666666666669,6.0,0.190775,4.0,0.20095,4.0,63.12,63.92,61.85,63.77,63.77,64.29,64.65,62.55,63.34,63.34
831,2018-07-14,0.09454999999999997,2,0.08459166666666666,12.0,0.012866666666666669,6.0,0.190775,4.0,,,,,,,,,,
832,2018-07-16,0.07233333333333332,3,0.09454999999999997,2.0,0.08459166666666666,12.0,0.012866666666666669,6.0,62.34,63.03,61.25,62.02,62.02,63.12,63.92,61.85,63.77,63.77
833,2018-07-17,0.42136666666666667,3,0.07233333333333332,3.0,0.09454999999999997,2.0,0.08459166666666666,12.0,61.76,64.95,61.7,64.54,64.54,62.34,63.03,61.25,62.02,62.02
834,2018-07-19,-0.0772,1,0.42136666666666667,3.0,0.07233333333333332,3.0,0.09454999999999997,2.0,63.27,64.71,62.8,64.05,64.05,65.0,65.1,63.25,64.77,64.77
835,2018-07-20,0.9401,1,-0.0772,1.0,0.42136666666666667,3.0,0.07233333333333332,3.0,64.25,64.65,62.34,62.72,62.72,63.27,64.71,62.8,64.05,64.05
836,2018-07-21,0.0,1,0.9401,1.0,-0.0772,1.0,0.42136666666666667,3.0,,,,,,,,,,
837,2018-07-23,0.360775,4,0.0,1.0,0.9401,1.0,-0.0772,1.0,60.37,61.1,58.57,60.64,60.64,64.25,64.65,62.34,62.72,62.72
838,2018-07-24,0.23085,4,0.360775,4.0,0.0,1.0,0.9401,1.0,60.88,61.54,58.51,59.49,59.49,60.37,61.1,58.57,60.64,60.64
839,2018-07-25,0.0,1,0.23085,4.0,0.360775,4.0,0.0,1.0,59.35,61.92,58.9,61.75,61.75,60.88,61.54,58.51,59.49,59.49
840,2018-07-30,0.4008000000000001,2,0.0,1.0,0.23085,4.0,0.360775,4.0,59.18,59.22,57.23,58.03,58.03,61.45,61.54,59.07,59.44,59.44
841,2018-07-31,-0.11333333333333336,3,0.4008000000000001,2.0,0.0,1.0,0.23085,4.0,58.45,59.66,57.81,59.63,59.63,59.18,59.22,57.23,58.03,58.03
842,2018-08-01,0.2597,4,-0.11333333333333336,3.0,0.4008000000000001,2.0,0.0,1.0,59.6,60.6,58.6,60.17,60.17,58.45,59.66,57.81,59.63,59.63
843,2018-08-02,0.1027,1,0.2597,4.0,-0.11333333333333336,3.0,0.4008000000000001,2.0,65.69,70.0,64.63,69.91,69.91,59.6,60.6,58.6,60.17,60.17
844,2018-08-03,0.33009999999999995,4,0.1027,1.0,0.2597,4.0,-0.11333333333333336,3.0,69.56,71.0,68.51,69.63,69.63,65.69,70.0,64.63,69.91,69.91
845,2018-08-06,0.0,1,0.33009999999999995,4.0,0.1027,1.0,0.2597,4.0,69.09,71.0,68.36,68.4,68.4,69.56,71.0,68.51,69.63,69.63
846,2018-08-07,-0.148175,4,0.0,1.0,0.33009999999999995,4.0,0.1027,1.0,68.77,77.49,67.83,75.91,75.91,69.09,71.0,68.36,68.4,68.4
847,2018-08-08,0.0,1,-0.148175,4.0,0.0,1.0,0.33009999999999995,4.0,73.82,76.53,73.42,74.07,74.07,68.77,77.49,67.83,75.91,75.91
848,2018-08-09,0.31174,5,0.0,1.0,-0.148175,4.0,0.0,1.0,73.11,73.4,69.15,70.49,70.49,73.82,76.53,73.42,74.07,74.07
849,2018-08-10,0.183,4,0.31174,5.0,0.0,1.0,-0.148175,4.0,70.8,72.0,69.2,71.1,71.1,73.11,73.4,69.15,70.49,70.49
850,2018-08-12,0.0,1,0.183,4.0,0.31174,5.0,0.0,1.0,,,,,,,,,,
851,2018-08-13,0.03423333333333333,3,0.0,1.0,0.183,4.0,0.31174,5.0,72.23,72.64,69.8,71.28,71.28,70.8,72.0,69.2,71.1,71.1
852,2018-08-15,0.0,2,0.03423333333333333,3.0,0.0,1.0,0.183,4.0,68.38,68.9,66.43,67.74,67.74,71.69,71.84,69.42,69.53,69.53
853,2018-08-18,0.2463,2,0.0,2.0,0.03423333333333333,3.0,0.0,1.0,,,,,,,,,,
854,2018-08-21,0.0,1,0.2463,2.0,0.0,2.0,0.03423333333333333,3.0,62.12,64.96,61.8,64.38,64.38,58.34,61.7,57.64,61.69,61.69
855,2018-08-22,0.4019,1,0.0,1.0,0.2463,2.0,0.0,2.0,64.17,64.78,62.93,64.33,64.33,62.12,64.96,61.8,64.38,64.38
856,2018-08-23,0.0,3,0.4019,1.0,0.0,1.0,0.2463,2.0,63.83,65.46,63.62,64.02,64.02,64.17,64.78,62.93,64.33,64.33
857,2018-08-24,0.6674,1,0.0,3.0,0.4019,1.0,0.0,1.0,64.14,64.77,63.88,64.56,64.56,63.83,65.46,63.62,64.02,64.02
858,2018-08-25,0.0,1,0.6674,1.0,0.0,3.0,0.4019,1.0,,,,,,,,,,
859,2018-08-27,0.0,1,0.0,1.0,0.6674,1.0,0.0,3.0,63.6,64.49,61.76,63.85,63.85,64.14,64.77,63.88,64.56,64.56
860,2018-08-28,0.4019,1,0.0,1.0,0.0,1.0,0.6674,1.0,63.68,63.78,62.24,62.37,62.37,63.6,64.49,61.76,63.85,63.85
861,2018-08-30,0.012200000000000004,2,0.4019,1.0,0.0,1.0,0.0,1.0,60.45,60.92,59.54,60.63,60.63,62.05,62.37,60.74,61.0,61.0
862,2018-08-31,0.0,3,0.012200000000000004,2.0,0.4019,1.0,0.0,1.0,60.4,61.06,59.72,60.33,60.33,60.45,60.92,59.54,60.63,60.63
863,2018-09-02,0.4523,1,0.0,3.0,0.012200000000000004,2.0,0.4019,1.0,,,,,,,,,,
864,2018-09-04,0.0,1,0.4523,1.0,0.0,3.0,0.012200000000000004,2.0,59.39,59.64,57.6,57.79,57.79,60.4,61.06,59.72,60.33,60.33
865,2018-09-05,0.20095,2,0.0,1.0,0.4523,1.0,0.0,3.0,57.01,57.36,55.44,56.15,56.15,59.39,59.64,57.6,57.79,57.79
866,2018-09-07,-0.1806,2,0.20095,2.0,0.0,1.0,0.4523,1.0,52.02,53.67,50.45,52.65,52.65,56.96,58.23,55.78,56.19,56.19
867,2018-09-08,0.7579,1,-0.1806,2.0,0.20095,2.0,0.0,1.0,,,,,,,,,,
868,2018-09-09,0.0,1,0.7579,1.0,-0.1806,2.0,0.20095,2.0,,,,,,,,,,
869,2018-09-10,0.10606666666666666,3,0.0,1.0,0.7579,1.0,-0.1806,2.0,54.65,57.21,54.2,57.1,57.1,52.02,53.67,50.45,52.65,52.65
870,2018-09-11,0.7003,1,0.10606666666666666,3.0,0.0,1.0,0.7579,1.0,55.89,56.4,54.71,55.89,55.89,54.65,57.21,54.2,57.1,57.1
871,2018-09-12,-0.2023,1,0.7003,1.0,0.10606666666666666,3.0,0.0,1.0,56.29,58.5,55.73,58.11,58.11,55.89,56.4,54.71,55.89,55.89
872,2018-09-13,0.35015,2,-0.2023,1.0,0.7003,1.0,0.10606666666666666,3.0,57.6,59.0,57.04,57.89,57.89,56.29,58.5,55.73,58.11,58.11
